,Date,Species,Trap,Latitude,Longitude,Block,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Trange,relative_humidity,Year,Month,Week,Day
127,2007-06-26,CULEX RESTUANS,T040,41.852652,-87.719887,21,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
128,2007-06-26,CULEX RESTUANS,T043,41.857402,-87.694991,30,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
129,2007-06-26,CULEX RESTUANS,T045,41.9216,-87.666455,15,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
130,2007-06-26,CULEX RESTUANS,T046,41.891118,-87.654491,25,8,6,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
131,2007-06-26,CULEX RESTUANS,T047,41.868142,-87.696269,11,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
132,2007-06-26,CULEX RESTUANS,T049,41.896282,-87.655232,11,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
133,2007-06-26,CULEX RESTUANS,T050,41.919343,-87.694259,21,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
134,2007-06-26,CULEX RESTUANS,T085,41.721474,-87.648064,10,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
135,2007-06-26,CULEX RESTUANS,T086,41.688324,-87.676709,22,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
136,2007-06-26,CULEX RESTUANS,T090,41.868077,-87.666901,11,9,19,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
137,2007-06-26,CULEX RESTUANS,T096,41.731922,-87.677512,22,8,5,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
138,2007-06-26,CULEX RESTUANS,T129,41.891126,-87.61156,53,5,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
139,2007-06-26,CULEX RESTUANS,T135,41.662014,-87.724608,42,8,25,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
140,2007-06-26,CULEX RESTUANS,T141,41.961743,-87.76007,53,9,3,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
141,2007-06-26,CULEX RESTUANS,T142,41.953067,-87.776792,40,8,4,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
142,2007-06-26,CULEX RESTUANS,T143,41.999129,-87.795585,65,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
143,2007-06-26,CULEX RESTUANS,T145,41.878114,-87.629798,43,3,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
144,2007-06-26,CULEX RESTUANS,T146,41.958271,-87.702575,42,9,6,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
145,2007-06-26,CULEX RESTUANS,T147,41.932094,-87.700117,28,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
146,2007-06-26,CULEX RESTUANS,T148,42.01743,-87.687769,75,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
147,2007-06-26,CULEX RESTUANS,T150,42.006858,-87.675919,18,9,2,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
148,2007-06-26,CULEX RESTUANS,T151,41.916265,-87.800515,70,8,6,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
149,2007-06-26,CULEX RESTUANS,T158,41.682587,-87.707973,35,9,4,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
150,2007-06-26,CULEX RESTUANS,T161,41.719059,-87.675088,96,9,5,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
151,2007-06-26,CULEX RESTUANS,T219,41.966987,-87.674677,18,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
152,2007-06-26,CULEX RESTUANS,T220,41.963976,-87.69181,45,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
153,2007-06-26,CULEX SALINARIUS,T002,41.95469,-87.800991,41,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0805,29.42,30.1,6.699999999999999,21.5,7.6,20.0,77,2007,6,26,26
154,2007-06-29,CULEX PIPIENS,T031,41.801498,-87.763416,50,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
155,2007-06-29,CULEX PIPIENS,T085,41.721474,-87.648064,10,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
156,2007-06-29,CULEX PIPIENS,T086,41.688324,-87.676709,22,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
157,2007-06-29,CULEX PIPIENS,T090,41.868077,-87.666901,11,9,3,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
158,2007-06-29,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,41,9,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
159,2007-06-29,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,61,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
160,2007-06-29,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,61,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
161,2007-06-29,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,79,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
162,2007-06-29,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,72,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
163,2007-06-29,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,58,9,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
164,2007-06-29,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,10,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
165,2007-06-29,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,30,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
166,2007-06-29,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,22,8,3,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
167,2007-06-29,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,20,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
168,2007-06-29,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,10,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
169,2007-06-29,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,11,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
170,2007-06-29,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,11,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
171,2007-06-29,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,33,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
172,2007-06-29,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,75,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
173,2007-06-29,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,70,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
174,2007-06-29,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,11,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
175,2007-06-29,CULEX RESTUANS,T006,41.990284,-87.797127,60,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
176,2007-06-29,CULEX RESTUANS,T014,41.970248,-87.787992,64,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
177,2007-06-29,CULEX RESTUANS,T015,41.974089,-87.824812,79,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
178,2007-06-29,CULEX RESTUANS,T018,42.010412,-87.66214,12,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
179,2007-06-29,CULEX RESTUANS,T028,41.986921,-87.689778,58,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
180,2007-06-29,CULEX RESTUANS,T030,41.89923,-87.716788,10,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
181,2007-06-29,CULEX RESTUANS,T043,41.857402,-87.694991,30,8,3,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
182,2007-06-29,CULEX RESTUANS,T046,41.891118,-87.654491,25,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
183,2007-06-29,CULEX RESTUANS,T084,41.692555,-87.598865,20,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
184,2007-06-29,CULEX RESTUANS,T086,41.688324,-87.676709,22,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
185,2007-06-29,CULEX RESTUANS,T089,41.723195,-87.64997,10,5,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
186,2007-06-29,CULEX RESTUANS,T090,41.868077,-87.666901,11,9,6,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
187,2007-06-29,CULEX RESTUANS,T096,41.731922,-87.677512,22,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
188,2007-06-29,CULEX RESTUANS,T135,41.662014,-87.724608,42,8,3,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
189,2007-06-29,CULEX RESTUANS,T141,41.961743,-87.76007,53,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
190,2007-06-29,CULEX RESTUANS,T142,41.953067,-87.776792,40,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
191,2007-06-29,CULEX RESTUANS,T143,41.999129,-87.795585,65,8,3,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
192,2007-06-29,CULEX RESTUANS,T145,41.878114,-87.629798,43,3,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
193,2007-06-29,CULEX RESTUANS,T146,41.958271,-87.702575,42,9,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
194,2007-06-29,CULEX RESTUANS,T148,42.01743,-87.687769,75,8,2,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
195,2007-06-29,CULEX RESTUANS,T150,42.006858,-87.675919,18,9,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
196,2007-06-29,CULEX RESTUANS,T151,41.916265,-87.800515,70,8,5,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
197,2007-06-29,CULEX RESTUANS,T153,41.907645,-87.760886,15,8,1,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
198,2007-06-29,CULEX RESTUANS,T158,41.682587,-87.707973,35,9,6,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
199,2007-06-29,CULEX RESTUANS,T218,41.948167,-87.730698,37,8,5,0,70.5,56.0,63.5,55.5,59.5,0.0,29.439999999999998,30.119999999999997,7.5,2.0,8.25,14.5,76,2007,6,26,29
200,2007-07-02,CULEX PIPIENS,T028,41.986921,-87.689778,58,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
201,2007-07-02,CULEX PIPIENS,T096,41.731922,-87.677512,22,8,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
202,2007-07-02,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,41,9,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
203,2007-07-02,CULEX PIPIENS/RESTUANS,T005,41.942114,-87.776385,60,8,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
204,2007-07-02,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,62,9,4,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
205,2007-07-02,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,70,9,4,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
206,2007-07-02,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,36,8,6,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
207,2007-07-02,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,61,9,6,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
208,2007-07-02,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,64,8,5,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
209,2007-07-02,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,79,8,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
210,2007-07-02,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,60,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
211,2007-07-02,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,12,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
212,2007-07-02,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,58,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
213,2007-07-02,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,10,9,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
214,2007-07-02,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,68,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
215,2007-07-02,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,30,8,5,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
216,2007-07-02,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,33,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
217,2007-07-02,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,15,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
218,2007-07-02,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,25,8,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
219,2007-07-02,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,11,9,4,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
220,2007-07-02,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,25,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
221,2007-07-02,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,22,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
222,2007-07-02,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,10,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
223,2007-07-02,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,22,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
224,2007-07-02,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.696293,10,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
225,2007-07-02,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,10,5,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
226,2007-07-02,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,11,9,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
227,2007-07-02,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,33,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
228,2007-07-02,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,22,8,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
229,2007-07-02,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,53,5,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
230,2007-07-02,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,42,8,16,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
231,2007-07-02,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,40,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
232,2007-07-02,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,15,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
233,2007-07-02,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,70,8,5,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
234,2007-07-02,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,25,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
235,2007-07-02,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,21,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
236,2007-07-02,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,35,9,28,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
237,2007-07-02,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,96,9,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
238,2007-07-02,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,37,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
239,2007-07-02,CULEX RESTUANS,T002,41.95469,-87.800991,41,9,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
240,2007-07-02,CULEX RESTUANS,T003,41.964242,-87.757639,46,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
241,2007-07-02,CULEX RESTUANS,T006,41.990284,-87.797127,60,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
242,2007-07-02,CULEX RESTUANS,T007,41.994991,-87.769279,62,9,4,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
243,2007-07-02,CULEX RESTUANS,T008,42.008314,-87.777921,70,9,3,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
244,2007-07-02,CULEX RESTUANS,T009,41.981964,-87.812827,91,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
245,2007-07-02,CULEX RESTUANS,T013,41.923738,-87.785288,61,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
246,2007-07-02,CULEX RESTUANS,T014,41.970248,-87.787992,64,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
247,2007-07-02,CULEX RESTUANS,T016,42.011601,-87.811506,72,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
248,2007-07-02,CULEX RESTUANS,T019,41.94983,-87.698457,38,9,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
249,2007-07-02,CULEX RESTUANS,T028,41.986921,-87.689778,58,9,5,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
250,2007-07-02,CULEX RESTUANS,T030,41.89923,-87.716788,10,9,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
251,2007-07-02,CULEX RESTUANS,T037,41.921177,-87.79518,68,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
252,2007-07-02,CULEX RESTUANS,T044,41.883284,-87.705085,33,8,1,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
253,2007-07-02,CULEX RESTUANS,T045,41.9216,-87.666455,15,8,2,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
254,2007-07-02,CULEX RESTUANS,T046,41.891118,-87.654491,25,8,16,0,78.0,55.5,67.0,50.0,58.5,0.0,29.52,30.215,6.65,13.0,8.3,22.5,53,2007,7,27,2
