,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Neighborhood,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,TotRms AbvGrd,Functional,Garage Type,Paved Drive,Wood Deck SF,Sale Type,SalePrice,Overall Qual Cond,Exter Qual Cond,Bsmt,Kitchen and Qual,Fireplaces and Qual,Garage,Porch total,Age,HeatingMod
111,20,RL,0.0,12342,Pave,None,NAmes,1978,Wd Sdng,Wd Sdng,None,0.0,CBlock,1422,0,0,1422,0.0,0.0,1,6,7,Attchd,Y,0,WD ,139900,25,9,17604.0,3,3,5148.0,0,47,0.9074944103071056
112,50,RM,52.0,6240,Pave,None,BrkSide,1992,MetalSd,MetalSd,None,0.0,PConc,1128,445,0,1573,0.0,0.0,2,8,8,Detchd,P,0,WD ,162900,35,9,19404.0,3,4,6480.0,0,78,0.9074944103071056
113,20,RL,87.0,10000,Pave,None,NAmes,1962,Wd Sdng,Wd Sdng,BrkFace,261.0,CBlock,1116,0,0,1116,0.0,0.0,1,5,8,Attchd,Y,0,WD ,160000,36,9,20088.0,3,0,7920.0,385,48,0.9074944103071056
114,20,RL,0.0,9000,Pave,None,Sawyer,1950,Wd Sdng,Wd Sdng,None,0.0,Slab,660,0,0,660,0.0,0.0,1,5,6,,N,0,WD ,63900,4,9,0.0,2,0,0.0,0,62,0.6049962735380704
115,20,RL,80.0,11088,Pave,None,NWAmes,1998,HdBoard,HdBoard,BrkFace,144.0,PConc,1707,0,0,1707,0.0,0.0,2,7,8,Attchd,Y,0,WD ,184000,30,9,17192.0,3,3,25866.0,0,31,1.2099925470761408
116,20,RL,134.0,17755,Pave,None,Edwards,1959,HdBoard,Plywood,BrkFace,132.0,CBlock,1466,0,0,1466,0.0,0.0,1,6,8,Attchd,Y,0,WD ,149900,20,9,25508.0,2,8,28512.0,240,47,0.9074944103071056
117,120,FV,0.0,4765,Pave,None,Somerst,2000,MetalSd,MetalSd,BrkFace,260.0,PConc,1638,0,0,1638,1.0,0.0,2,5,8,Attchd,Y,230,WD ,300000,45,12,85398.0,5,3,26730.0,68,8,1.512490683845176
118,190,RL,0.0,10532,Pave,None,ClearCr,1960,Plywood,Plywood,Stone,275.0,CBlock,1721,0,0,1721,1.0,0.0,2,7,5,Basment,Y,50,WD ,145000,15,9,20748.0,3,6,11268.0,84,48,1.2099925470761408
119,60,RL,65.0,15426,Pave,None,CollgCr,1997,VinylSd,VinylSd,None,0.0,PConc,928,836,0,1764,1.0,0.0,2,7,8,Attchd,Y,276,WD ,231500,30,9,17346.0,4,0,16920.0,99,12,1.512490683845176
120,30,RL,63.0,13907,Pave,None,Edwards,1969,WdShing,Wd Shng,None,0.0,CBlock,996,0,0,996,1.0,0.0,1,6,8,,Y,144,WD ,108000,30,9,16478.0,3,4,0.0,0,68,1.512490683845176
121,20,RL,70.0,8750,Pave,None,NAmes,1956,BrkFace,BrkFace,None,0.0,CBlock,1202,0,0,1202,0.0,1.0,1,6,8,Attchd,Y,0,COD,120000,25,9,18016.0,3,0,5472.0,35,53,0.9074944103071056
122,20,RL,0.0,9945,Pave,None,Sawyer,1961,Wd Sdng,Wd Sdng,BrkFace,57.0,CBlock,988,0,0,988,1.0,0.0,1,5,8,Detchd,Y,0,WD ,128500,25,9,12822.0,3,0,10296.0,0,46,0.9074944103071056
123,30,RM,56.0,8960,Pave,Grvl,OldTown,1950,WdShing,Wd Shng,None,0.0,CBlock,1028,0,0,1028,0.0,0.0,1,5,8,Detchd,Y,0,WD ,115000,30,9,18144.0,3,4,6480.0,0,83,1.2099925470761408
124,50,RM,50.0,3500,Pave,Grvl,OldTown,1950,AsbShng,AsbShng,None,0.0,CBlock,720,564,0,1284,0.0,0.0,1,5,8,Detchd,Y,0,WD ,110000,35,9,10776.0,3,0,2160.0,35,62,0.9074944103071056
125,60,RL,0.0,24572,Pave,None,Veenker,1977,Wd Sdng,Wd Sdng,BrkFace,1050.0,CBlock,1599,1345,0,2944,0.0,0.0,2,9,8,Attchd,Y,140,WD ,150000,27,16,21396.0,4,4,46656.0,70,31,0.9074944103071056
126,60,RL,74.0,9056,Pave,None,Gilbert,2004,VinylSd,VinylSd,None,0.0,PConc,707,707,0,1414,0.0,0.0,2,6,8,Attchd,Y,100,WD ,178000,40,12,84840.0,4,4,21762.0,35,2,1.512490683845176
127,70,RL,70.0,12320,Pave,None,Crawfor,1990,Wd Sdng,Wd Sdng,None,0.0,BrkTil,959,650,0,1609,0.0,0.0,1,8,8,2Types,Y,0,WD ,199500,49,9,11466.0,4,8,15633.0,104,74,1.512490683845176
128,60,RL,60.0,8238,Pave,None,Gilbert,1998,VinylSd,VinylSd,None,0.0,PConc,813,712,0,1525,1.0,0.0,2,6,8,Attchd,Y,421,WD ,183500,30,9,12534.0,3,3,21600.0,72,9,1.512490683845176
129,80,RM,75.0,6000,Pave,None,IDOTRR,1967,HdBoard,Plywood,None,0.0,CBlock,1092,564,0,1656,0.0,0.0,1,7,5,Attchd,Y,0,WD ,126000,25,6,24555.0,3,1,2592.0,280,41,1.512490683845176
130,120,RL,24.0,2529,Pave,None,NPkVill,1977,Plywood,Brk Cmn,None,0.0,CBlock,1055,0,0,1055,0.0,0.0,2,4,8,Attchd,Y,0,WD ,148500,42,9,22674.0,3,0,7920.0,38,31,0.6049962735380704
131,60,RL,60.0,10800,Pave,None,OldTown,2006,VinylSd,VinylSd,None,0.0,BrkTil,676,676,0,1352,0.0,1.0,2,7,8,Detchd,Y,187,WD ,149000,35,12,12168.0,4,0,12960.0,0,70,1.512490683845176
132,160,RL,24.0,2349,Pave,None,NPkVill,1977,Plywood,Brk Cmn,None,0.0,CBlock,855,601,0,1456,0.0,0.0,2,6,8,Attchd,Y,0,WD ,137900,30,9,17797.0,3,3,7920.0,28,32,0.9074944103071056
133,120,RL,32.0,10846,Pave,None,Veenker,1993,BrkFace,BrkFace,None,0.0,PConc,1719,0,0,1719,2.0,0.0,1,6,8,Attchd,Y,122,Con,324000,40,12,97026.0,4,8,25542.0,30,15,1.512490683845176
134,30,RL,67.0,5604,Pave,None,Edwards,1950,Stucco,Stucco,None,0.0,CBlock,864,0,0,864,1.0,0.0,1,5,8,,Y,0,WD ,98000,30,9,12744.0,3,0,0.0,0,83,0.9074944103071056
135,160,RM,21.0,1680,Pave,None,BrDale,1973,HdBoard,HdBoard,BrkFace,359.0,CBlock,483,504,0,987,0.0,1.0,1,5,8,Detchd,Y,52,WD ,103400,30,9,5488.0,3,0,2376.0,0,35,0.9074944103071056
136,50,RL,54.0,6342,Pave,None,Sawyer,1996,VinylSd,VinylSd,None,0.0,CBlock,780,240,0,1020,0.0,0.0,1,6,8,,N,0,WD ,94000,40,12,14040.0,3,0,0.0,0,135,1.2099925470761408
137,120,RL,34.0,4590,Pave,None,NridgHt,2006,VinylSd,VinylSd,Stone,108.0,PConc,1554,0,0,1554,0.0,0.0,2,6,8,Attchd,Y,156,WD ,209500,40,12,98832.0,4,4,22572.0,73,1,1.512490683845176
138,60,RL,60.0,18062,Pave,None,StoneBr,2006,CemntBd,CmentBd,BrkFace,662.0,PConc,1528,1862,0,3390,0.0,0.0,3,10,8,BuiltIn,Y,204,New,545224,50,15,183360.0,5,5,61398.0,34,0,1.512490683845176
139,70,RM,60.0,12900,Pave,Grvl,OldTown,2009,Wd Sdng,Wd Sdng,None,0.0,PConc,780,780,0,1560,0.0,0.0,1,7,8,,N,344,WD ,159900,48,16,14040.0,4,0,0.0,168,98,1.512490683845176
140,20,RL,140.0,19138,Pave,None,Gilbert,1951,VinylSd,VinylSd,None,0.0,CBlock,864,0,0,864,0.0,0.0,1,4,8,Detchd,Y,0,WD ,141000,20,9,14712.0,3,0,7200.0,0,59,1.512490683845176
141,60,RL,0.0,8658,Pave,None,Gilbert,2000,VinylSd,VinylSd,None,0.0,PConc,1008,881,0,1889,0.0,0.0,2,9,8,Attchd,Y,0,WD ,215000,30,9,18444.0,3,3,23274.0,0,6,1.512490683845176
142,20,RL,0.0,6897,Pave,None,Sawyer,2010,HdBoard,HdBoard,None,0.0,CBlock,1040,0,0,1040,1.0,0.0,1,6,8,Detchd,Y,0,WD ,127000,40,12,16084.0,3,0,2340.0,104,48,1.512490683845176
143,20,RL,75.0,9525,Pave,None,Edwards,1998,WdShing,Wd Shng,None,0.0,CBlock,1172,0,0,1172,1.0,0.0,1,5,8,Attchd,Y,240,WD ,128000,35,9,41346.0,3,0,9882.0,0,56,0.9074944103071056
144,20,FV,57.0,12853,Pave,Pave,Somerst,2010,CemntBd,CmentBd,None,0.0,PConc,1418,0,0,1418,1.0,0.0,1,6,8,Attchd,Y,160,New,267916,40,12,17452.0,4,4,46008.0,416,0,1.512490683845176
145,50,RM,52.0,6240,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,959,408,0,1367,0.0,0.0,1,6,8,Detchd,Y,0,WD ,127500,36,9,8908.0,3,4,5040.0,120,76,0.9074944103071056
146,85,RL,64.0,7301,Pave,None,Edwards,2003,HdBoard,HdBoard,BrkFace,500.0,Slab,495,1427,0,1922,0.0,0.0,3,7,8,BuiltIn,Y,0,ConLD,198500,35,12,0.0,4,5,24192.0,0,6,1.512490683845176
147,20,RL,78.0,12090,Pave,None,NWAmes,1981,MetalSd,MetalSd,BrkFace,210.0,CBlock,1422,0,0,1422,0.0,0.0,2,7,8,Attchd,Y,276,WD ,175500,36,12,28320.0,4,3,31104.0,0,27,0.9074944103071056
148,60,RL,0.0,8826,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,144.0,PConc,985,857,0,1842,1.0,0.0,2,7,8,Attchd,Y,193,WD ,217500,35,12,18594.0,4,3,26244.0,96,7,1.512490683845176
149,50,RM,57.0,8094,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,CBlock,888,1074,0,1962,0.0,0.0,1,9,8,Detchd,Y,160,WD ,149500,20,6,15984.0,3,3,10296.0,0,95,1.512490683845176
150,20,RL,0.0,10710,Pave,None,NAmes,2004,HdBoard,HdBoard,BrkFace,165.0,PConc,1120,0,0,1120,0.0,1.0,1,5,8,Attchd,Y,0,WD ,148800,35,12,12332.0,3,3,23616.0,162,43,1.512490683845176
151,60,RL,85.0,16056,Pave,None,StoneBr,2006,CemntBd,CmentBd,Stone,208.0,PConc,1992,876,0,2868,0.0,0.0,3,11,8,BuiltIn,Y,214,New,556581,45,12,169920.0,5,4,57996.0,108,1,1.512490683845176
152,20,RL,70.0,8400,Pave,None,NAmes,1957,BrkFace,BrkFace,None,0.0,CBlock,1478,0,0,1478,1.0,0.0,1,6,8,Attchd,Y,114,WD ,156500,18,9,21882.0,3,8,15912.0,216,52,1.2099925470761408
153,60,RL,90.0,11250,Pave,None,CollgCr,1996,VinylSd,VinylSd,None,0.0,PConc,950,1045,0,1995,1.0,0.0,2,8,8,Attchd,Y,275,WD ,237000,35,16,60510.0,4,3,21960.0,170,11,1.512490683845176
154,20,RL,70.0,7535,Pave,None,NAmes,1985,MetalSd,MetalSd,None,0.0,CBlock,912,0,0,912,0.0,1.0,1,5,8,Attchd,Y,12,WD ,120000,35,9,13908.0,3,0,8019.0,285,49,0.6049962735380704
155,20,RL,88.0,12216,Pave,None,Gilbert,2005,VinylSd,VinylSd,None,0.0,PConc,1326,0,0,1326,1.0,0.0,2,6,8,Attchd,Y,120,WD ,203000,30,9,67932.0,4,0,20952.0,23,2,1.512490683845176
156,120,RL,30.0,3701,Pave,None,StoneBr,1987,HdBoard,HdBoard,None,0.0,CBlock,1204,0,0,1204,0.0,0.0,2,5,8,Attchd,Y,120,WD ,130000,40,9,28584.0,3,0,16596.0,70,19,0.9074944103071056
157,60,RL,80.0,9760,Pave,None,NAmes,1964,HdBoard,HdBoard,BrkFace,360.0,CBlock,798,813,0,1611,1.0,0.0,1,7,8,Attchd,Y,328,WD ,167900,36,9,32336.0,3,0,15912.0,317,44,0.9074944103071056
158,190,RL,60.0,9873,Pave,None,BrkSide,1970,HdBoard,HdBoard,BrkFace,160.0,CBlock,960,0,0,960,1.0,0.0,1,6,8,Detchd,Y,0,WD ,129000,20,9,34482.0,3,0,10368.0,288,36,0.7548348847180488
159,20,RL,72.0,10011,Pave,None,NAmes,1996,HdBoard,HdBoard,BrkFace,64.0,CBlock,1236,0,0,1236,0.0,1.0,1,6,7,Attchd,Y,0,WD ,134450,30,9,17460.0,4,2,4023.0,0,49,0.9074944103071056
160,30,RL,0.0,25339,Pave,None,Sawyer,2007,Wd Sdng,Wd Sdng,None,0.0,BrkTil,1416,0,0,1416,0.0,0.0,2,7,8,Attchd,N,0,WD ,112000,35,12,14688.0,4,0,10368.0,0,89,1.512490683845176
161,60,RL,0.0,8883,Pave,None,SawyerW,1988,HdBoard,HdBoard,BrkFace,360.0,PConc,946,927,0,1873,1.0,0.0,2,7,8,Attchd,Y,108,WD ,207000,35,12,15438.0,4,3,22284.0,192,19,1.512490683845176
162,90,RM,50.0,3000,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,BrkTil,1088,1040,0,2128,0.0,0.0,2,11,2,,Y,0,WD ,62500,5,9,12480.0,6,0,0.0,56,87,0.9074944103071056
163,160,RL,36.0,2448,Pave,None,NridgHt,2004,VinylSd,Wd Shng,Stone,106.0,PConc,764,862,0,1626,1.0,0.0,2,6,8,BuiltIn,Y,0,WD ,154000,35,12,14898.0,4,0,17064.0,27,5,1.512490683845176
164,20,RL,73.0,7100,Pave,None,NAmes,1957,WdShing,Wd Shng,None,0.0,CBlock,816,0,0,816,1.0,0.0,1,5,8,Detchd,Y,0,WD ,129900,35,9,12564.0,3,0,2772.0,0,49,0.9074944103071056
165,160,RM,36.0,2592,Pave,None,MeadowV,1976,CemntBd,CmentBd,None,0.0,CBlock,536,576,0,1112,0.0,0.0,1,4,8,Attchd,Y,182,WD ,85000,15,9,9847.0,3,0,3024.0,0,34,0.9074944103071056
166,50,RM,0.0,5700,Pave,None,OldTown,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,572,539,0,1111,0.0,0.0,1,5,8,Detchd,Y,0,WD ,116900,49,9,10296.0,3,4,2592.0,0,82,0.9074944103071056
167,160,RL,24.0,2289,Pave,None,NPkVill,1978,Plywood,Brk Cmn,None,0.0,CBlock,855,586,0,1441,0.0,0.0,2,7,8,Attchd,Y,28,WD ,148500,36,9,14146.0,3,3,7920.0,0,31,0.9074944103071056
168,190,RL,60.0,12180,Pave,None,Edwards,1950,MetalSd,MetalSd,None,0.0,BrkTil,672,252,0,924,1.0,0.0,1,5,8,Detchd,Y,0,WD ,80000,16,6,13344.0,2,0,2520.0,0,69,0.21682427273033628
169,85,RL,0.0,7400,Pave,None,Sawyer,1984,VinylSd,VinylSd,None,0.0,PConc,1126,0,0,1126,1.0,0.0,1,5,8,Attchd,Y,178,WD ,152000,25,9,43148.0,3,0,9108.0,0,24,0.9074944103071056
170,20,RL,68.0,8842,Pave,None,Edwards,1954,VinylSd,VinylSd,None,0.0,CBlock,992,0,0,992,0.0,0.0,1,6,8,Detchd,Y,60,Oth,155891,30,12,4572.0,3,0,2871.0,0,56,1.512490683845176
171,50,RL,60.0,8850,Pave,Pave,BrkSide,1950,Wd Sdng,Wd Shng,None,0.0,PConc,752,624,0,1376,0.0,0.0,1,7,8,Detchd,P,0,WD ,165000,42,12,13824.0,4,0,10368.0,54,87,1.512490683845176
172,20,FV,92.0,9215,Pave,None,Somerst,2010,VinylSd,VinylSd,None,0.0,PConc,1218,0,0,1218,0.0,0.0,2,4,8,Attchd,Y,0,New,204500,35,12,29232.0,4,0,24336.0,136,1,1.512490683845176
173,70,RL,79.0,9480,Pave,None,NAmes,1995,MetalSd,MetalSd,Stone,224.0,CBlock,888,756,0,1644,0.0,0.0,1,7,8,Attchd,Y,168,WD ,146500,35,9,10402.0,4,8,2808.0,0,65,1.512490683845176
174,20,RL,82.0,11880,Pave,None,NWAmes,1978,Plywood,Plywood,BrkFace,206.0,CBlock,1601,0,0,1601,0.0,0.0,2,7,8,Attchd,Y,0,COD,157000,35,9,25576.0,3,3,17208.0,0,31,0.9074944103071056
175,70,RM,60.0,10800,Pave,None,OldTown,1999,Wd Sdng,Wd Shng,None,0.0,BrkTil,1313,1182,0,2495,0.0,0.0,2,10,8,Detchd,Y,0,WD ,184000,49,9,47268.0,3,4,4104.0,299,118,1.0064465129573985
176,60,RL,0.0,7861,Pave,None,Gilbert,2003,VinylSd,VinylSd,None,0.0,PConc,807,702,0,1509,1.0,0.0,2,7,8,Attchd,Y,100,WD ,183200,30,12,16050.0,4,4,21222.0,75,4,1.512490683845176
177,20,RL,0.0,11616,Pave,None,Sawyer,1962,Wd Sdng,Wd Sdng,BrkFace,116.0,CBlock,1092,0,0,1092,0.0,1.0,1,6,8,Attchd,Y,0,WD ,139000,25,9,15116.0,3,1,2592.0,20,47,0.9074944103071056
178,60,RL,96.0,10542,Pave,None,NoRidge,1994,Wd Sdng,ImStucc,BrkFace,651.0,PConc,1325,1093,0,2418,1.0,0.0,2,9,8,Attchd,Y,250,WD ,341000,35,12,76590.0,4,3,53082.0,154,15,1.512490683845176
179,160,RM,21.0,1680,Pave,None,BrDale,1971,HdBoard,HdBoard,BrkFace,504.0,CBlock,483,504,0,987,0.0,0.0,1,5,8,Detchd,Y,275,COD,96000,30,9,7758.0,3,0,2376.0,0,39,0.9074944103071056
180,20,RM,80.0,8546,Pave,None,Edwards,2004,VinylSd,VinylSd,None,0.0,PConc,1121,0,0,1121,0.0,0.0,2,5,8,Attchd,Y,132,WD ,140000,20,9,26904.0,3,0,15840.0,64,7,1.512490683845176
181,20,RM,90.0,7407,Pave,None,OldTown,1996,MetalSd,MetalSd,None,0.0,CBlock,1236,0,0,1236,1.0,0.0,1,6,8,Attchd,Y,0,WD ,149700,42,9,14616.0,3,0,16614.0,158,53,0.9074944103071056
182,20,RL,78.0,10140,Pave,None,NWAmes,1975,HdBoard,HdBoard,None,0.0,CBlock,1074,0,0,1074,1.0,0.0,1,6,8,Attchd,Y,0,WD ,153500,30,9,19828.0,3,0,17820.0,88,31,1.512490683845176
183,20,A (agr),80.0,14584,Pave,None,IDOTRR,1952,AsbShng,VinylSd,None,0.0,Slab,733,0,0,733,0.0,0.0,1,4,1,Attchd,N,0,WD ,13100,5,2,0.0,2,0,1948.0,0,56,0.12832151458380978
184,60,RL,65.0,8158,Pave,None,CollgCr,2003,VinylSd,VinylSd,BrkFace,252.0,PConc,884,884,0,1768,1.0,0.0,2,8,8,Attchd,Y,0,WD ,224900,35,12,17916.0,4,0,19548.0,63,5,1.512490683845176
185,20,FV,62.0,7500,Pave,Pave,Somerst,2005,VinylSd,VinylSd,None,0.0,PConc,1266,0,0,1266,0.0,0.0,2,6,8,Attchd,Y,38,WD ,176000,35,12,30168.0,4,3,8154.0,144,1,1.512490683845176
186,50,RL,85.0,10678,Pave,None,NoRidge,2000,HdBoard,HdBoard,BrkFace,337.0,PConc,2129,743,0,2872,0.0,0.0,2,9,8,Attchd,Y,0,WD ,285000,40,12,36192.0,4,3,29214.0,33,15,1.512490683845176
187,20,RL,49.0,15256,Pave,None,Somerst,2007,VinylSd,VinylSd,Stone,84.0,PConc,1464,0,0,1464,1.0,0.0,2,6,8,Attchd,Y,168,WD ,282922,40,12,103542.0,4,0,20358.0,160,0,1.512490683845176
188,60,RL,88.0,14200,Pave,None,NAmes,1966,MetalSd,MetalSd,BrkFace,309.0,CBlock,1216,941,0,2157,0.0,0.0,2,8,8,Attchd,Y,105,WD ,226000,42,9,13962.0,4,8,26298.0,66,40,1.512490683845176
189,60,RL,82.0,12438,Pave,None,StoneBr,2006,VinylSd,VinylSd,BrkFace,466.0,PConc,1264,1312,0,2576,0.0,0.0,2,10,8,BuiltIn,Y,324,New,361919,40,15,49360.0,5,4,53946.0,100,0,1.512490683845176
190,60,RL,59.0,16023,Pave,None,StoneBr,2006,VinylSd,VinylSd,BrkFace,600.0,PConc,1414,1384,0,2798,1.0,0.0,3,11,8,BuiltIn,Y,182,New,457347,45,20,101988.0,5,4,54270.0,37,1,1.512490683845176
191,20,RL,155.0,20064,Pave,None,ClearCr,1976,Wd Sdng,Wd Sdng,None,0.0,CBlock,1743,0,0,1743,2.0,0.0,0,5,8,Attchd,Y,646,WD ,279000,48,12,67416.0,4,4,28566.0,0,31,1.512490683845176
192,20,RL,0.0,9819,Pave,None,Mitchel,1977,Plywood,ImStucc,None,0.0,PConc,1567,0,0,1567,1.0,0.0,2,5,8,Attchd,Y,264,WD ,196000,30,9,64247.0,4,6,25704.0,32,32,0.9074944103071056
193,20,RL,80.0,10400,Pave,None,NWAmes,1976,HdBoard,HdBoard,BrkFace,189.0,CBlock,1370,0,0,1370,0.0,0.0,2,6,8,Attchd,Y,0,WD ,152000,35,9,26160.0,3,3,17244.0,0,33,0.9074944103071056
194,90,RL,91.0,11643,Pave,None,NAmes,1969,MetalSd,MetalSd,BrkFace,368.0,CBlock,1338,1296,0,2634,1.0,1.0,2,12,8,Detchd,Y,0,WD ,200000,25,9,18964.0,6,0,34848.0,0,40,0.9074944103071056
195,20,RL,78.0,11645,Pave,None,CollgCr,2006,VinylSd,VinylSd,BrkFace,198.0,PConc,1590,0,0,1590,1.0,0.0,2,6,8,Attchd,Y,176,New,294900,40,12,127812.0,5,0,61074.0,80,1,1.512490683845176
196,20,RL,61.0,7328,Pave,None,SawyerW,2009,VinylSd,VinylSd,BrkFace,140.0,PConc,1450,0,0,1450,0.0,0.0,2,6,8,Attchd,Y,0,New,224243,35,12,34800.0,4,0,42552.0,93,1,1.512490683845176
197,50,RL,72.0,7822,Pave,None,Edwards,1950,AsbShng,AsbShng,None,0.0,BrkTil,846,492,0,1338,0.0,0.0,2,7,8,Detchd,N,0,WD ,92000,18,6,6656.0,3,0,9504.0,0,91,0.9074944103071056
198,60,RL,65.0,9018,Pave,None,Gilbert,2007,VinylSd,VinylSd,None,0.0,PConc,728,728,0,1456,0.0,0.0,2,8,8,Attchd,Y,100,New,179540,35,12,52416.0,4,4,21600.0,24,0,1.512490683845176
199,20,RL,103.0,13472,Pave,None,NridgHt,2003,VinylSd,VinylSd,BrkFace,922.0,PConc,2392,0,0,2392,0.0,0.0,2,8,8,Attchd,Y,248,WD ,386250,50,15,284016.0,5,5,78408.0,105,6,1.512490683845176
200,180,RM,0.0,1533,Pave,None,MeadowV,1970,CemntBd,CmentBd,None,0.0,CBlock,530,462,0,992,1.0,0.0,1,4,8,BuiltIn,Y,112,WD ,106500,20,9,23070.0,3,0,8019.0,97,37,0.9074944103071056
201,60,FV,85.0,11003,Pave,None,Somerst,2008,VinylSd,VinylSd,Stone,160.0,PConc,1026,981,0,2007,1.0,0.0,2,10,8,Attchd,Y,168,WD ,310000,50,15,61695.0,5,5,65772.0,52,1,1.512490683845176
202,60,RL,83.0,10790,Pave,None,NoRidge,1998,VinylSd,VinylSd,BrkFace,275.0,PConc,1108,1277,0,2385,0.0,0.0,2,8,8,BuiltIn,Y,120,WD ,252000,35,12,25584.0,4,3,48600.0,38,9,1.512490683845176
203,75,RL,53.0,7128,Pave,None,Crawfor,1950,MetalSd,MetalSd,None,0.0,CBlock,918,728,0,1646,0.0,0.0,2,7,8,Detchd,Y,0,WD ,164000,35,12,14340.0,3,8,2160.0,126,66,1.2099925470761408
204,60,RL,64.0,7713,Pave,None,Gilbert,2007,VinylSd,VinylSd,Stone,16.0,PConc,728,728,0,1456,0.0,0.0,2,7,8,Attchd,Y,100,New,177594,35,12,17472.0,4,0,21600.0,24,0,1.512490683845176
205,50,RM,52.0,6240,Pave,None,BrkSide,1980,VinylSd,VinylSd,None,0.0,CBlock,548,492,0,1040,0.0,0.0,1,5,8,Detchd,P,306,WD ,123900,35,9,5508.0,3,0,33696.0,0,74,1.2099925470761408
206,70,RL,86.0,22420,Pave,None,Crawfor,1950,Wd Sdng,Stucco,None,0.0,BrkTil,1370,1254,0,2624,1.0,0.0,2,10,8,Detchd,N,0,WD ,239000,36,9,23856.0,3,4,23328.0,0,89,0.7548348847180488
207,20,RL,85.0,15300,Pave,None,Mitchel,1977,Plywood,HdBoard,None,0.0,CBlock,1264,0,0,1264,1.0,0.0,1,7,8,Attchd,Y,0,WD ,169000,25,9,18972.0,3,3,9504.0,0,45,0.9074944103071056
208,120,RL,0.0,3196,Pave,None,Blmngtn,2004,VinylSd,VinylSd,BrkFace,18.0,PConc,1557,0,0,1557,0.0,0.0,2,7,8,Attchd,Y,143,WD ,234000,35,12,131904.0,4,3,22680.0,20,3,1.512490683845176
209,85,RL,72.0,9360,Pave,None,Mitchel,1977,Plywood,Plywood,None,0.0,CBlock,1287,0,0,1287,1.0,0.0,1,5,8,Attchd,Y,302,WD ,173000,42,9,39730.0,3,4,19476.0,159,32,0.9074944103071056
210,20,RL,0.0,11241,Pave,None,NAmes,1970,Wd Sdng,Wd Sdng,BrkFace,180.0,CBlock,1004,0,0,1004,1.0,0.0,1,5,8,Attchd,Y,0,WD ,149000,42,9,15760.0,3,3,25920.0,0,40,1.512490683845176
211,20,RL,81.0,9260,Pave,None,SawyerW,2007,VinylSd,VinylSd,None,0.0,PConc,1162,0,0,1162,0.0,0.0,2,6,8,Attchd,Y,0,WD ,170000,35,12,55776.0,4,0,26082.0,32,1,1.512490683845176
213,20,RL,94.0,9239,Pave,None,Sawyer,2003,VinylSd,VinylSd,None,0.0,CBlock,960,0,0,960,1.0,0.0,1,6,8,Attchd,Y,168,WD ,144900,40,12,15378.0,4,0,8100.0,0,45,1.512490683845176
214,20,RL,60.0,10044,Pave,None,Edwards,1968,MetalSd,MetalSd,None,0.0,CBlock,1196,0,0,1196,1.0,0.0,1,6,8,Attchd,Y,257,WD ,144000,30,9,68806.0,3,0,6048.0,0,42,0.9074944103071056
215,120,RL,43.0,3182,Pave,None,Blmngtn,2005,VinylSd,VinylSd,BrkFace,16.0,PConc,1269,0,0,1269,0.0,0.0,2,6,8,Attchd,Y,146,WD ,192000,40,12,30000.0,4,3,23220.0,164,6,1.512490683845176
216,20,RL,60.0,7626,Pave,None,NAmes,2005,Wd Sdng,Wd Sdng,None,0.0,CBlock,1031,0,0,1031,1.0,0.0,1,5,8,Attchd,Y,0,WD ,145500,40,12,15765.0,4,0,2070.0,0,57,1.2099925470761408
217,50,RL,60.0,7008,Pave,None,OldTown,1998,MetalSd,MetalSd,None,0.0,BrkTil,448,272,0,720,0.0,0.0,1,5,8,Attchd,Y,0,WD ,86900,32,12,3584.0,2,0,1680.0,0,106,1.512490683845176
218,20,RL,128.0,12160,Pave,None,NAmes,1953,Wd Sdng,Wd Sdng,BrkFace,90.0,CBlock,1505,0,0,1505,1.0,0.0,1,6,8,Attchd,Y,0,WD ,149500,24,9,21970.0,3,3,18180.0,162,56,1.512490683845176
219,30,RL,50.0,6305,Pave,None,Crawfor,1950,MetalSd,MetalSd,None,0.0,PConc,954,0,0,954,0.0,0.0,1,5,8,Basment,Y,0,WD ,119750,35,12,7360.0,2,4,1440.0,0,69,1.512490683845176
220,60,RL,68.0,8846,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,750,750,0,1500,0.0,0.0,2,6,8,Attchd,Y,0,New,173900,30,9,18000.0,4,0,20304.0,35,1,1.512490683845176
221,20,RL,0.0,10659,Pave,None,NAmes,1961,Wd Sdng,Wd Sdng,None,0.0,CBlock,1050,0,0,1050,1.0,0.0,1,6,8,Attchd,Y,0,COD,136500,30,9,13410.0,3,0,3312.0,319,45,0.9074944103071056
