,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
69,120,6,43.0,3013,1,0,3,1,1,1,1,1,3,3,5,1,7,5,2005,2005,2,1,13,13,2,145.0,4,3,3,4,3,4,6,16.0,1,0.0,1346.0,1362.0,1,5,1,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,4,2.0,2005.0,3,2.0,440.0,3,3,3,142,20,0,0,0,0,0,0,4,2006,WD ,213490
70,20,6,44.0,17485,1,0,1,1,1,1,1,8,3,3,1,1,7,5,2009,2010,2,1,13,13,4,96.0,4,3,3,4,3,4,6,1346.0,1,0.0,162.0,1508.0,1,5,1,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3,2.0,2009.0,2,2.0,572.0,3,3,3,0,0,0,0,0,0,0,0,1,2010,Con,308030
71,20,6,0.0,23730,1,0,1,1,1,1,1,15,3,3,1,1,7,5,1996,1997,2,1,9,9,2,668.0,4,3,3,5,3,2,6,700.0,1,0.0,1140.0,1840.0,1,5,1,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0,2.0,1996.0,3,3.0,786.0,3,3,3,0,46,192,0,0,0,0,0,9,2008,WD ,300000
72,20,6,79.0,8910,1,0,3,1,1,2,1,16,3,3,1,1,6,6,1959,1959,4,1,4,4,3,0.0,3,3,2,3,3,2,5,655.0,1,0.0,0.0,655.0,1,5,1,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2,4.0,1954.0,3,2.0,539.0,3,3,3,0,0,192,0,0,0,0,0,7,2006,WD ,159500
73,160,8,24.0,2522,1,0,3,1,1,1,1,8,3,3,4,4,7,5,2004,2004,2,1,13,13,4,50.0,4,3,3,4,3,1,1,0.0,1,0.0,970.0,970.0,1,5,1,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0,6.0,2004.0,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,4,2006,WD ,137500
74,20,6,73.0,8688,1,0,3,1,1,1,1,25,3,3,1,1,7,5,2005,2005,2,1,13,13,2,228.0,4,3,3,4,3,3,1,0.0,1,0.0,1616.0,1616.0,1,5,1,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,0,2.0,2005.0,2,3.0,834.0,3,3,3,208,59,0,0,0,0,0,0,4,2006,WD ,232000
75,30,8,0.0,6291,2,0,2,1,1,1,1,12,8,3,1,1,6,6,1930,1950,2,1,12,15,3,0.0,4,4,1,3,3,1,1,0.0,1,0.0,768.0,768.0,1,3,1,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,0,6.0,1930.0,1,2.0,440.0,3,3,1,0,0,84,0,0,0,0,0,7,2008,WD ,93850
76,30,6,0.0,17529,1,0,3,1,1,1,1,23,3,3,1,1,5,5,1924,1950,2,1,4,14,4,65.0,3,3,1,3,3,1,1,0.0,1,0.0,872.0,872.0,1,2,0,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,4,6.0,1924.0,1,1.0,322.0,2,2,1,0,0,116,0,0,0,0,0,4,2006,WD ,105000
77,30,8,60.0,6324,1,0,2,1,1,1,1,4,2,8,1,1,4,6,1927,1950,2,1,9,9,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,520.0,520.0,1,2,0,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0,6.0,1920.0,1,1.0,240.0,2,3,3,49,0,87,0,0,0,0,0,5,2008,WD ,68500
78,90,6,80.0,11600,1,0,3,1,1,2,1,16,2,3,3,4,5,5,1960,1960,2,1,9,9,2,361.0,3,3,2,3,3,1,3,443.0,1,0.0,662.0,1105.0,1,3,1,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,6.0,1960.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,0,1,2010,WD ,154300
79,50,8,50.0,7288,1,0,3,1,1,1,1,12,1,3,1,2,5,7,1925,2003,2,1,13,13,3,0.0,4,4,1,3,1,1,1,0.0,1,0.0,936.0,936.0,1,5,1,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,0,7.0,None,0,0.0,0.0,0,0,1,0,0,0,176,0,0,0,0,9,2007,WD ,129850
80,70,8,35.0,4571,1,2,3,1,1,1,1,21,3,3,1,4,5,7,1910,1950,2,1,9,9,3,0.0,3,3,1,3,3,1,4,168.0,1,0.0,448.0,616.0,1,5,1,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,0,6.0,1920.0,1,2.0,480.0,2,2,3,280,0,143,0,0,0,0,0,6,2007,WD ,114000
81,20,6,63.0,17423,1,0,2,1,1,3,1,26,3,3,1,1,9,5,2008,2009,4,1,13,13,4,748.0,5,3,3,5,3,1,6,1904.0,1,0.0,312.0,2216.0,1,5,1,5,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,8,1,4,2.0,2009.0,3,3.0,1166.0,3,3,3,0,60,0,0,0,0,0,0,7,2009,New,501837
82,50,8,100.0,12665,1,2,2,1,1,1,1,21,1,3,1,2,5,8,1915,1950,2,1,14,14,3,0.0,3,3,1,3,3,2,1,0.0,1,0.0,876.0,876.0,1,4,1,5,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,8,1,4,6.0,1949.0,1,3.0,720.0,3,3,3,418,0,194,0,0,0,0,0,6,2008,WD ,153900
83,20,6,60.0,9000,1,0,3,1,1,4,1,16,3,3,1,1,4,7,1971,2006,2,1,13,13,3,0.0,3,4,2,3,3,1,5,240.0,1,0.0,624.0,864.0,1,4,1,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1986.0,1,2.0,576.0,3,3,3,200,0,0,0,0,2,0,0,7,2009,WD ,130000
84,120,8,32.0,4500,1,0,3,1,1,4,1,15,3,3,5,1,6,5,1997,1997,4,1,13,13,2,197.0,3,3,3,5,3,1,6,864.0,1,0.0,325.0,1189.0,1,5,1,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,0,2.0,1997.0,2,2.0,392.0,3,3,3,0,122,0,0,0,0,0,0,4,2008,WD ,160500
85,120,6,48.0,6373,1,0,3,1,1,1,1,19,3,3,5,1,9,5,2006,2006,4,1,9,9,2,572.0,5,3,3,5,4,1,6,415.0,1,0.0,1251.0,1666.0,1,5,1,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,8,1,4,2.0,2006.0,2,2.0,575.0,3,3,3,228,75,0,0,0,0,0,0,6,2006,New,310090
87,20,6,70.0,13300,1,0,3,1,1,1,1,16,3,3,1,1,5,7,1956,2000,4,1,14,14,3,0.0,3,3,2,4,3,1,3,377.0,1,0.0,551.0,928.0,1,3,1,5,928,0,0,928,0.0,0.0,1,0,2,1,3,4,8,0,0,2.0,1956.0,1,1.0,252.0,3,3,3,261,0,156,0,0,0,0,0,6,2007,WD ,132000
88,20,6,80.0,9600,1,0,3,1,1,1,1,20,2,3,1,1,5,5,1969,1969,2,1,7,7,2,128.0,3,3,2,4,3,2,5,553.0,3,147.0,588.0,1288.0,1,3,1,5,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,8,1,2,2.0,1969.0,2,2.0,502.0,3,3,3,312,11,0,0,0,0,2,650,8,2009,WD ,163000
89,160,3,30.0,3215,1,1,3,1,1,1,1,25,3,3,5,4,7,5,2004,2004,2,1,9,9,2,120.0,4,3,3,4,3,3,6,280.0,1,0.0,320.0,600.0,1,5,1,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,6.0,2004.0,2,2.0,480.0,3,3,3,0,172,0,0,0,0,0,0,4,2010,ConLD,155000
90,80,6,0.0,11104,1,0,2,1,1,1,1,20,3,3,1,8,6,6,1969,1969,2,1,9,9,3,0.0,3,3,2,3,3,3,6,828.0,1,0.0,599.0,1427.0,1,4,1,5,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,8,0,0,2.0,1969.0,2,2.0,516.0,3,3,3,0,0,0,0,216,0,0,0,5,2008,WD ,183000
91,60,6,0.0,15295,1,0,0,1,1,2,1,6,3,3,1,4,7,5,1996,2002,2,1,13,13,2,254.0,4,3,3,4,3,2,6,762.0,1,0.0,98.0,860.0,1,5,1,5,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,6,2,3,2.0,1996.0,2,2.0,608.0,3,3,3,225,32,0,0,0,0,0,0,6,2007,WD ,211000
92,60,6,70.0,9109,1,0,3,1,1,1,1,24,6,3,1,4,7,5,1994,1994,2,1,13,13,3,0.0,4,3,3,4,3,1,2,36.0,6,596.0,122.0,754.0,1,5,1,5,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,8,0,0,2.0,1994.0,2,2.0,495.0,3,3,3,140,32,0,0,0,0,0,0,10,2009,WD ,184000
93,90,6,64.0,7018,1,0,3,2,1,1,1,24,3,3,3,1,5,5,1979,1979,2,1,7,7,3,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,2.0,1979.0,1,2.0,400.0,3,3,3,0,0,0,0,0,4,0,0,6,2009,WD ,118858
94,80,6,0.0,14112,1,0,2,1,1,2,1,16,3,3,1,8,5,7,1964,1964,4,1,14,7,2,86.0,3,3,3,3,3,3,6,1014.0,1,0.0,138.0,1152.0,1,3,1,5,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,8,1,4,2.0,1964.0,2,2.0,484.0,3,3,3,227,0,0,0,0,0,0,0,4,2010,WD ,180500
95,120,3,80.0,3523,1,1,2,1,1,1,1,25,3,3,5,1,8,5,2006,2007,2,1,13,13,4,30.0,4,3,3,4,3,1,6,60.0,1,0.0,1081.0,1141.0,1,5,1,5,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,8,0,0,2.0,2006.0,3,2.0,484.0,3,3,3,0,60,0,0,0,0,0,0,2,2007,New,166000
96,80,6,88.0,15312,1,0,3,1,1,1,1,23,3,3,1,8,6,5,1960,1960,4,1,14,14,2,54.0,3,3,2,3,3,3,4,588.0,1,0.0,550.0,1138.0,1,5,1,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,1,3,2.0,1960.0,2,2.0,480.0,3,3,3,0,0,0,0,140,3,0,0,3,2009,COD,148000
97,20,6,74.0,7450,1,0,2,1,1,1,1,16,3,3,1,1,5,5,1956,1956,4,1,14,14,3,0.0,3,3,2,3,3,1,3,438.0,2,206.0,250.0,894.0,1,4,1,5,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,7,1,4,6.0,1966.0,1,2.0,396.0,3,3,3,0,72,0,0,0,2,0,0,1,2007,WD ,124000
98,120,6,60.0,7313,1,0,3,1,1,1,1,19,3,3,5,1,9,5,2005,2005,4,1,9,9,2,246.0,5,3,3,5,3,1,6,1153.0,1,0.0,408.0,1561.0,1,5,1,5,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,8,1,4,2.0,2005.0,3,2.0,556.0,3,3,3,203,47,0,0,0,0,0,0,8,2007,WD ,277500
99,60,6,83.0,10019,1,0,2,1,1,1,1,17,3,3,1,4,8,5,1995,1995,4,1,13,13,2,397.0,4,3,3,4,3,1,5,527.0,1,0.0,815.0,1342.0,1,5,1,5,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,8,1,5,2.0,1995.0,2,3.0,725.0,3,3,3,307,169,168,0,0,0,0,0,6,2006,WD ,350000
100,20,6,53.0,15401,1,0,2,3,1,3,1,26,3,3,1,1,9,5,2004,2004,4,1,13,13,2,296.0,5,3,3,5,3,4,6,1337.0,1,0.0,547.0,1884.0,1,5,1,5,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,8,1,4,2.0,2004.0,3,3.0,670.0,3,3,3,214,76,0,0,0,0,0,0,9,2008,WD ,387000
101,30,6,58.0,9098,1,0,2,1,1,1,1,8,3,3,1,1,4,7,1920,2002,2,1,14,14,3,0.0,3,3,1,3,3,2,5,348.0,1,0.0,180.0,528.0,1,5,1,5,605,0,0,605,1.0,0.0,1,0,2,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,1,0,0,144,0,0,0,0,0,7,2007,WD ,86000
102,20,6,103.0,16280,1,0,3,1,1,1,1,28,3,3,1,1,8,9,1976,2007,2,1,13,13,3,0.0,5,5,2,4,5,2,6,1044.0,3,382.0,0.0,1426.0,1,5,1,5,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,8,1,4,2.0,1976.0,2,2.0,550.0,3,3,3,280,90,0,0,0,2,0,0,5,2008,WD ,290000
103,30,2,72.0,9392,1,0,3,1,1,2,1,12,3,3,1,1,3,3,1900,1950,5,1,1,1,3,0.0,3,2,2,2,3,1,1,0.0,1,0.0,245.0,245.0,1,3,0,5,797,0,0,797,0.0,0.0,1,0,2,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,1,0,36,94,0,0,0,0,0,9,2009,WD ,44000
104,60,6,71.0,12209,1,0,2,1,1,3,1,15,3,3,1,4,6,5,2001,2002,2,1,13,13,3,0.0,3,3,3,5,3,1,5,690.0,1,0.0,114.0,804.0,1,5,1,5,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,8,1,3,4.0,2001.0,3,2.0,560.0,3,3,3,125,192,0,0,0,0,0,0,6,2009,WD ,215000
105,190,6,79.0,13110,1,0,2,1,1,2,1,20,7,2,2,1,5,6,1972,1972,2,1,10,10,2,144.0,3,3,2,4,3,1,6,962.0,1,0.0,191.0,1153.0,1,5,1,5,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,8,0,0,2.0,1972.0,3,2.0,501.0,3,3,3,140,153,0,0,0,3,0,0,7,2006,WD ,146500
106,160,3,0.0,2651,1,0,3,1,1,4,1,25,3,3,4,4,7,5,2000,2000,2,1,9,9,3,0.0,4,3,3,4,3,1,6,641.0,1,0.0,32.0,673.0,1,5,1,5,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,8,0,0,6.0,2000.0,1,2.0,490.0,3,3,3,153,50,0,0,0,0,0,0,4,2006,WD ,165000
107,50,8,60.0,8520,1,2,3,1,1,1,1,21,1,3,1,2,6,7,1916,1950,2,1,12,12,3,0.0,3,4,1,3,3,1,3,168.0,2,546.0,0.0,714.0,2,3,0,5,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,8,1,4,6.0,1916.0,1,1.0,216.0,3,3,3,88,15,0,0,0,2,0,0,8,2007,CWD,136000
108,20,6,0.0,39384,1,0,2,4,1,3,3,16,3,3,1,1,6,6,1957,1957,2,1,14,14,4,902.0,3,3,2,4,3,4,5,1110.0,1,0.0,595.0,1705.0,1,5,1,5,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,7,2,4,2.0,1957.0,1,2.0,550.0,3,3,3,0,189,0,0,0,0,0,0,10,2006,WD ,252000
109,160,6,36.0,2628,1,0,3,1,1,1,1,19,3,3,4,4,7,5,2003,2003,2,1,13,15,4,106.0,4,3,3,4,3,1,1,0.0,1,0.0,764.0,764.0,1,5,1,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,0,4.0,2003.0,2,2.0,474.0,3,3,3,0,27,0,0,0,0,0,0,6,2010,WD ,175500
110,70,8,57.0,6406,1,2,3,1,1,1,1,21,3,3,1,4,5,6,1939,1950,2,1,14,14,3,0.0,3,3,1,3,3,1,5,421.0,1,0.0,269.0,690.0,1,3,1,4,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,8,1,4,6.0,1939.0,1,2.0,400.0,3,3,3,0,36,0,0,182,3,0,0,10,2009,WD ,150000
111,20,6,0.0,12342,1,0,2,1,1,1,1,16,3,3,1,1,5,5,1960,1978,4,1,14,14,3,0.0,3,3,2,3,3,1,1,0.0,1,0.0,978.0,978.0,1,3,1,5,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,7,1,3,2.0,1960.0,2,1.0,286.0,3,3,3,0,0,36,0,0,2,2,600,8,2007,WD ,139900
112,50,8,52.0,6240,1,0,3,1,1,1,1,4,3,3,1,2,5,7,1930,1992,2,1,9,9,3,0.0,3,3,3,3,3,1,1,0.0,1,0.0,1078.0,1078.0,1,3,1,5,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,8,1,4,6.0,1930.0,1,2.0,360.0,3,3,2,0,0,0,0,0,0,0,0,6,2008,WD ,162900
113,20,6,87.0,10000,1,0,2,1,1,2,1,16,3,3,1,1,6,6,1962,1962,4,1,14,14,2,261.0,3,3,2,3,3,1,1,0.0,1,0.0,1116.0,1116.0,1,3,1,5,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,8,0,0,2.0,1962.0,1,2.0,440.0,3,3,3,0,0,0,0,385,0,0,0,2,2010,WD ,160000
114,20,6,0.0,9000,1,0,3,1,1,2,1,23,3,3,1,1,2,2,1947,1950,2,1,14,14,3,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,2,0,5,660,0,0,660,0.0,0.0,1,0,2,1,2,5,6,0,0,7.0,None,0,0.0,0.0,0,0,1,0,0,100,0,0,0,0,0,6,2009,WD ,63900
115,20,6,80.0,11088,1,0,3,1,1,1,1,20,3,3,1,1,6,5,1978,1998,2,1,7,7,2,144.0,3,3,3,3,3,1,5,832.0,1,0.0,308.0,1140.0,1,4,1,5,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,8,1,3,2.0,1978.0,3,2.0,479.0,3,3,3,0,0,0,0,0,0,0,0,5,2009,WD ,184000
116,20,6,134.0,17755,1,0,3,1,1,1,1,8,3,3,1,1,5,4,1959,1959,2,1,7,10,2,132.0,3,3,2,3,3,1,4,176.0,1,0.0,1290.0,1466.0,1,3,1,5,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,8,2,4,2.0,1959.0,3,2.0,528.0,3,3,3,0,140,0,0,100,0,0,0,11,2006,WD ,149900
117,120,3,0.0,4765,1,0,2,1,1,1,1,25,3,3,5,1,9,5,2000,2000,4,1,9,9,2,260.0,4,3,3,4,3,3,6,1027.0,1,0.0,587.0,1614.0,1,5,1,5,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,8,1,3,2.0,2000.0,3,2.0,495.0,3,3,3,230,68,0,0,0,0,0,0,7,2008,WD ,300000
118,190,6,0.0,10532,1,0,3,1,1,2,1,5,3,3,1,1,5,3,1960,1960,1,3,10,10,4,275.0,3,3,2,3,3,2,3,988.0,1,0.0,0.0,988.0,1,4,1,5,1721,0,0,1721,1.0,0.0,2,0,3,1,3,7,5,2,3,3.0,1960.0,1,2.0,626.0,3,3,3,50,84,0,0,0,0,0,0,12,2008,WD ,145000
119,60,6,65.0,15426,1,0,2,1,1,1,1,6,3,3,1,4,6,5,1997,1997,2,1,13,13,3,0.0,3,3,3,4,3,1,6,821.0,1,0.0,107.0,928.0,1,5,1,5,928,836,0,1764,1.0,0.0,2,1,3,1,4,7,8,0,0,2.0,1997.0,2,2.0,470.0,3,3,3,276,99,0,0,0,3,0,0,8,2009,WD ,231500
120,30,6,63.0,13907,1,0,3,1,1,1,1,8,3,3,1,1,5,6,1940,1969,2,1,15,15,3,0.0,3,3,2,3,3,1,4,290.0,1,0.0,706.0,996.0,1,5,1,5,996,0,0,996,1.0,0.0,1,0,3,1,3,6,8,1,4,7.0,None,0,0.0,0.0,0,0,3,144,0,0,0,0,0,0,0,7,2008,WD ,108000
121,20,6,70.0,8750,1,0,3,1,1,1,1,16,3,3,1,1,5,5,1956,1956,2,1,4,4,3,0.0,3,3,2,3,3,1,3,435.0,4,202.0,565.0,1202.0,1,3,1,5,1202,0,0,1202,0.0,1.0,1,0,3,1,3,6,8,0,0,2.0,1956.0,2,1.0,304.0,3,3,3,0,35,120,0,0,2,0,0,11,2009,COD,120000
122,20,6,0.0,9945,1,0,2,1,1,1,1,23,3,3,1,1,5,5,1961,1961,4,1,14,14,2,57.0,3,3,2,3,3,1,3,827.0,1,0.0,161.0,988.0,1,3,1,5,988,0,0,988,1.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1963.0,1,2.0,572.0,3,3,3,0,0,0,0,0,0,0,0,10,2007,WD ,128500
123,30,8,56.0,8960,1,2,3,1,1,1,1,21,1,3,1,1,5,6,1927,1950,2,1,15,15,3,0.0,3,3,2,3,3,1,1,0.0,1,0.0,1008.0,1008.0,1,4,1,4,1028,0,0,1028,0.0,0.0,1,0,2,1,3,5,8,1,4,6.0,1927.0,1,2.0,360.0,3,3,3,0,0,130,0,0,0,0,0,3,2010,WD ,115000
124,50,8,50.0,3500,1,2,3,1,1,1,1,21,3,3,1,2,5,7,1947,1950,2,1,1,1,3,0.0,3,3,2,3,3,1,2,312.0,1,0.0,408.0,720.0,1,3,1,5,720,564,0,1284,0.0,0.0,1,1,2,1,3,5,8,0,0,6.0,1948.0,1,1.0,240.0,3,3,3,0,35,0,0,0,1,0,0,4,2009,WD ,110000
125,60,6,0.0,24572,1,0,2,1,1,3,1,28,3,3,1,4,9,3,1977,1977,5,1,14,14,2,1050.0,4,4,2,4,3,1,6,410.0,1,0.0,584.0,994.0,1,3,1,5,1599,1345,0,2944,0.0,0.0,2,2,3,1,4,9,8,1,4,2.0,1977.0,2,3.0,864.0,3,3,3,140,70,16,0,0,0,0,0,6,2008,WD ,150000
126,60,6,74.0,9056,1,0,2,1,1,1,1,9,3,3,1,4,8,5,2004,2004,2,1,13,13,3,0.0,4,3,3,5,4,3,1,0.0,1,0.0,707.0,707.0,1,5,1,5,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,8,1,4,2.0,2004.0,3,2.0,403.0,3,3,3,100,35,0,0,0,0,0,0,10,2006,WD ,178000
127,70,6,70.0,12320,1,0,2,3,1,1,1,7,3,3,1,4,7,7,1932,1990,2,1,14,14,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,637.0,637.0,1,5,1,5,959,650,0,1609,0.0,0.0,1,1,3,1,4,8,8,2,4,1.0,1963.0,1,3.0,579.0,3,3,3,0,0,0,0,104,2,0,0,5,2006,WD ,199500
128,60,6,60.0,8238,1,0,2,1,1,1,1,9,3,3,1,4,6,5,1997,1998,2,1,13,13,3,0.0,3,3,3,3,3,1,6,700.0,1,0.0,113.0,813.0,1,5,1,5,813,712,0,1525,1.0,0.0,2,1,3,1,3,6,8,1,3,2.0,1997.0,3,2.0,400.0,3,3,3,421,72,0,0,0,0,0,0,5,2006,WD ,183500
129,80,8,75.0,6000,1,0,3,1,1,1,1,12,3,3,1,8,5,5,1967,1967,4,1,7,10,3,0.0,2,3,2,4,3,2,3,257.0,1,0.0,367.0,624.0,1,5,1,5,1092,564,0,1656,0.0,0.0,1,1,3,1,3,7,5,1,1,2.0,1967.0,1,1.0,288.0,3,3,3,0,180,0,0,100,3,0,0,7,2008,WD ,126000
130,120,6,24.0,2529,1,0,3,1,1,1,1,18,3,3,4,1,7,6,1977,1977,2,1,10,3,3,0.0,3,3,2,4,3,1,5,378.0,1,0.0,677.0,1055.0,1,2,1,5,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,0,2.0,1977.0,1,2.0,440.0,3,3,3,0,38,0,0,0,0,0,0,9,2008,WD ,148500
131,60,6,60.0,10800,1,0,3,1,1,1,1,21,3,3,1,4,5,7,1939,2006,2,1,13,13,3,0.0,3,4,1,3,3,1,1,0.0,1,0.0,676.0,676.0,1,5,1,5,676,676,0,1352,0.0,1.0,2,0,4,1,4,7,8,0,0,6.0,1939.0,1,2.0,720.0,3,3,3,187,0,128,0,0,0,0,0,8,2009,WD ,149000
132,160,6,24.0,2349,1,0,3,1,1,1,1,18,3,3,4,4,6,5,1977,1977,2,1,10,3,3,0.0,3,3,2,4,3,1,5,389.0,1,0.0,466.0,855.0,1,3,1,5,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,8,1,3,2.0,1977.0,1,2.0,440.0,3,3,3,0,28,0,0,0,0,0,0,5,2009,WD ,137900
133,120,6,32.0,10846,1,0,2,1,1,3,1,28,3,3,5,1,8,5,1993,1993,2,1,4,4,3,0.0,4,3,3,4,3,4,6,1619.0,1,0.0,100.0,1719.0,1,5,1,5,1719,0,0,1719,2.0,0.0,1,1,1,1,4,6,8,2,4,2.0,1993.0,3,2.0,473.0,3,3,3,122,30,0,0,0,0,0,0,5,2008,Con,324000
134,30,6,67.0,5604,1,0,3,1,1,1,1,8,3,3,1,1,5,6,1925,1950,2,1,12,12,3,0.0,3,3,2,3,3,1,3,468.0,1,0.0,396.0,864.0,1,3,0,4,864,0,0,864,1.0,0.0,1,0,2,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,3,0,0,96,0,0,0,0,0,4,2008,WD ,98000
135,160,8,21.0,1680,1,0,3,1,1,1,1,3,3,3,4,4,6,5,1973,1973,2,1,7,7,2,359.0,3,3,2,3,3,1,2,458.0,1,0.0,25.0,483.0,1,3,1,5,483,504,0,987,0.0,1.0,1,1,2,1,3,5,8,0,0,6.0,1973.0,1,1.0,264.0,3,3,3,52,0,0,0,0,0,0,0,2,2008,WD ,103400
136,50,6,54.0,6342,1,0,3,1,1,1,1,23,2,3,1,2,5,8,1875,1996,2,1,13,13,3,0.0,3,4,2,3,3,1,1,0.0,1,0.0,780.0,780.0,1,4,0,5,780,240,0,1020,0.0,0.0,1,0,2,1,3,6,8,0,0,7.0,None,0,0.0,0.0,0,0,1,0,0,176,0,0,0,0,0,5,2010,WD ,94000
137,120,6,34.0,4590,1,0,3,1,1,1,1,19,3,3,4,1,8,5,2006,2006,2,1,13,13,4,108.0,4,3,3,4,4,2,6,24.0,1,0.0,1530.0,1554.0,1,5,1,5,1554,0,0,1554,0.0,0.0,2,0,2,1,4,6,8,1,4,2.0,2006.0,2,2.0,627.0,3,3,3,156,73,0,0,0,0,0,0,8,2007,WD ,209500
138,60,6,60.0,18062,1,0,2,3,1,3,1,26,3,3,1,4,10,5,2006,2006,4,1,6,6,2,662.0,5,3,3,5,3,4,1,0.0,1,0.0,1528.0,1528.0,1,5,1,5,1528,1862,0,3390,0.0,0.0,3,1,5,1,5,10,8,1,5,4.0,2006.0,3,3.0,758.0,3,3,3,204,34,0,0,0,0,0,0,9,2006,New,545224
139,70,8,60.0,12900,1,2,3,1,1,1,1,21,3,3,1,4,6,8,1912,2009,2,1,14,14,3,0.0,4,4,3,3,3,1,1,0.0,1,0.0,780.0,780.0,1,5,1,5,780,780,0,1560,0.0,0.0,1,1,3,1,4,7,8,0,0,7.0,None,0,0.0,0.0,0,0,1,344,0,0,0,168,0,0,0,5,2010,WD ,159900
